"Gene","Module","GS_TB","p_GS_TB","MM","p_MM"
"ENSG00000188404","blue",0.536654354442116,2.02463091489661e-07,-0.770426356325462,2.62268839666336e-17
"ENSG00000099785","blue",0.385572362379679,0.000347190326503079,-0.770261831032018,2.68946861587835e-17
"ENSG00000091164","blue",0.561817910526006,3.98124840748044e-08,-0.770177617578996,2.72428382777319e-17
"ENSG00000046651","blue",-0.390897609329487,0.000282339839842823,0.770129930441435,2.74419132061357e-17
"ENSG00000121310","blue",-0.554710759306061,6.38902889477167e-08,0.769721476090153,2.92056642364084e-17
"ENSG00000176170","blue",0.593244834886786,4.27718720893675e-09,-0.769704911180342,2.92794585641541e-17
"ENSG00000185664","blue",-0.472725432433216,7.3108317421789e-06,0.769562195872935,2.99227478551193e-17
"ENSG00000139517","blue",-0.44050784210154,3.44897728614793e-05,0.769054896588106,3.23218984578009e-17
"ENSG00000087448","blue",-0.343611089077594,0.00157451324851086,0.769040148051296,3.23943587078116e-17
"ENSG00000139146","blue",-0.384017766054195,0.000368550355844859,0.768417106691551,3.56030707612146e-17
"ENSG00000106344","blue",-0.587520849873772,6.53636450225372e-09,0.768136840213547,3.71447296623895e-17
"ENSG00000161944","blue",0.518271974217311,6.1253665078835e-07,-0.76793762962938,3.82795648703935e-17
"ENSG00000100554","blue",0.483357775928222,4.22925794145949e-06,-0.767915475133462,3.84078236803081e-17
"ENSG00000131797","blue",-0.445181608232105,2.7804714745418e-05,0.767799810650564,3.90842156590396e-17
"ENSG00000204789","blue",-0.392966014586022,0.000260305789892898,0.767483685670021,4.09921591585539e-17
"ENSG00000107077","blue",-0.458369780002162,1.48791937929244e-05,0.767444545781829,4.12345582287612e-17
"ENSG00000104228","blue",-0.519048490187444,5.8531641173877e-07,0.7672560582954,4.24214297870918e-17
"ENSG00000134882","blue",0.41627882178672,0.000100325242991123,-0.766172057694719,4.99156772832609e-17
"ENSG00000151746","blue",-0.504976640522862,1.31119738448677e-06,0.766097219839717,5.04778243894215e-17
"ENSG00000168675","blue",-0.489389430671168,3.07496233109662e-06,0.766019828913162,5.10655850152819e-17
"ENSG00000167106","blue",-0.637342506550133,1.20970842655919e-10,0.765973734720134,5.14187947743852e-17
"ENSG00000133246","blue",0.363462552658304,0.000789829343323488,-0.765946094939132,5.16317239941401e-17
"ENSG00000119514","blue",-0.52132681296009,5.11900109326543e-07,0.765796174773864,5.28016028900543e-17
"ENSG00000233276","blue",0.374377908080742,0.000530213065325898,-0.765389744612292,5.61034903853511e-17
"ENSG00000177697","blue",0.510618232405914,9.53056440213211e-07,-0.765169947609249,5.79714222218419e-17
"ENSG00000108474","blue",-0.428454828242077,5.92617507236508e-05,0.764922878477817,6.01429163473104e-17
"ENSG00000144161","blue",-0.470017738335997,8.37999707717666e-06,0.764860785854728,6.07008928644527e-17
"ENSG00000138336","blue",-0.457303810604944,1.56655701846342e-05,0.764584812356546,6.32419829551379e-17
"ENSG00000102780","blue",-0.307918093739235,0.00488937105504866,0.764554517433778,6.35271150191479e-17
"ENSG00000164244","blue",-0.512397363159455,8.60810821693821e-07,0.764511098358554,6.39379379980641e-17
"ENSG00000188227","blue",-0.404263754597376,0.000165429769558725,0.76449785883271,6.4063718026146e-17
"ENSG00000081059","blue",-0.589929489807307,5.4735737788429e-09,0.764461773265668,6.44077589955441e-17
"ENSG00000165661","blue",-0.345479483713811,0.001478295526645,0.764434874891905,6.46653701989294e-17
"ENSG00000161904","blue",0.525613872724457,3.96737962827919e-07,-0.764135851510754,6.75971075928271e-17
"ENSG00000166949","blue",-0.542964093190512,1.36344577455839e-07,0.763942554208551,6.95602078728234e-17
"ENSG00000102910","blue",-0.526197878147991,3.83096407530649e-07,0.763483586219672,7.44447421222328e-17
"ENSG00000186854","blue",-0.503951576082881,1.38859893307669e-06,0.763222488060102,7.73697293638282e-17
"ENSG00000100418","blue",0.54068486145112,1.57423080632266e-07,-0.763083911525834,7.89669676677618e-17
"ENSG00000170113","blue",-0.337957096576065,0.00190111330902841,0.762919431787847,8.09041574880435e-17
"ENSG00000080839","blue",-0.344686483450854,0.00151846437400385,0.761127319514835,1.0522127234348e-16
"ENSG00000178057","blue",0.404586667513258,0.000163261178058028,-0.761095181378922,1.057161137348e-16
"ENSG00000106683","blue",0.57766197988019,1.33142914913126e-08,-0.760947265526968,1.08022771984865e-16
"ENSG00000150347","blue",-0.318311863051913,0.00356377144622461,0.760908155377795,1.08640756924304e-16
"ENSG00000176225","blue",-0.38595138146063,0.000342157850552042,0.76036705315099,1.17549543004177e-16
"ENSG00000088179","blue",-0.44586935065811,2.69298215417608e-05,0.759866170153923,1.26422607279007e-16
"ENSG00000145907","blue",-0.618037413707273,6.1688777517556e-10,0.759832644634293,1.2703907651956e-16
"ENSG00000083123","blue",-0.478954105458849,5.31716021406319e-06,0.759801792818703,1.27608947880228e-16
"ENSG00000159433","blue",-0.430591597420464,5.39191604111892e-05,0.75949675184951,1.33378055618506e-16
"ENSG00000204923","blue",-0.586492254730708,7.04782784490852e-09,0.759405100589096,1.35160115432419e-16
"ENSG00000100335","blue",-0.587132456571699,6.72518483486911e-09,0.759193933687734,1.39354053880825e-16
"ENSG00000089094","blue",-0.477280040372909,5.79579647953643e-06,0.759148856341496,1.40265476310374e-16
"ENSG00000164080","blue",-0.531045346702041,2.85806168871905e-07,0.759115364472165,1.4094637871993e-16
"ENSG00000085511","blue",-0.606133188081067,1.59592703034357e-09,0.759050039954822,1.42283654555206e-16
"ENSG00000163608","blue",-0.484520765870669,3.979039119469e-06,0.758957484377209,1.44199399335904e-16
"ENSG00000111729","blue",0.574281287136554,1.69019306032921e-08,-0.75886736806128,1.46088594424503e-16
"ENSG00000143554","blue",0.505256131887113,1.29081039121282e-06,-0.758829622169393,1.46886986111899e-16
"ENSG00000147124","blue",-0.403089124685475,0.000173544446718292,0.75855766451638,1.52765311405434e-16
"ENSG00000164096","blue",0.555826996752562,5.93593809559657e-08,-0.75760186629964,1.75282928415243e-16
"ENSG00000143546","blue",0.588098641760283,6.26479647401593e-09,-0.757564088316654,1.76235826037007e-16
"ENSG00000095383","blue",0.463113432170661,1.18068624411666e-05,-0.757531959030212,1.7705018069716e-16
"ENSG00000174989","blue",-0.514058102859632,7.82369940118534e-07,0.757181694293345,1.86167320477678e-16
"ENSG00000156398","blue",-0.521182141430332,5.16290157692049e-07,0.756863228205888,1.94849309293626e-16
"ENSG00000111752","blue",-0.451944828837494,2.02426455070796e-05,0.756589625146455,2.02619603854766e-16
"ENSG00000028528","blue",0.582494438351147,9.42212155140442e-09,-0.75647979388388,2.0582230011456e-16
"ENSG00000219507","blue",0.440767295426999,3.40825216496346e-05,-0.75601591383495,2.19897056044608e-16
"ENSG00000213762","blue",-0.50892658987147,1.04935876799928e-06,0.755626461901682,2.32427719642902e-16
"ENSG00000245164","blue",-0.432427524927099,4.9689957198346e-05,0.755182858280079,2.47541715062321e-16
"ENSG00000161791","blue",-0.516406119188236,6.8291720011973e-07,0.754997413123967,2.54137661217091e-16
"ENSG00000204519","blue",-0.531871691730794,2.71758435770743e-07,0.754740042358552,2.63573914838211e-16
"ENSG00000235532","blue",-0.516348812695506,6.85195296425152e-07,0.754511105556654,2.7225146133541e-16
"ENSG00000145390","blue",-0.552606314428651,7.33406578858208e-08,0.754444632088063,2.74822335043262e-16
"ENSG00000067533","blue",-0.473604883429045,6.9920597298996e-06,0.754289179300444,2.80926400898115e-16
"ENSG00000070718","blue",-0.457995026615371,1.51513458923565e-05,0.753835629781039,2.99493665655875e-16
"ENSG00000167232","blue",-0.323492520924596,0.00303147255995419,0.753355539014828,3.20437923215681e-16
"ENSG00000163606","blue",-0.471080457368151,7.94399131683286e-06,0.753210696185802,3.27029928332994e-16
"ENSG00000227372","blue",-0.446389328589273,2.62854657124123e-05,0.753047276215615,3.3462473112456e-16
"ENSG00000263264","blue",-0.594709291560903,3.83228318984079e-09,0.752615132696684,3.55538464019337e-16
"ENSG00000254004","blue",-0.389642403974689,0.000296533934288196,0.752506768213992,3.60977626729025e-16
"ENSG00000164398","blue",-0.487629740028706,3.37672916728958e-06,0.752500885972098,3.61275164331374e-16
"ENSG00000065150","blue",-0.585544333299313,7.55279073288275e-09,0.752228652038937,3.75307652472781e-16
"ENSG00000169660","blue",0.562437842217089,3.81832250838697e-08,-0.752101060978823,3.82064275960375e-16
"ENSG00000115129","blue",0.56513254859066,3.18097148003809e-08,-0.751578149598602,4.11003608442142e-16
"ENSG00000271856","blue",-0.353209852522207,0.00113416116984594,0.751513828760299,4.14706283844181e-16
"ENSG00000253719","blue",-0.508651829383711,1.06584221803359e-06,0.751502506473059,4.15361386351159e-16
"ENSG00000114948","blue",-0.546214330176112,1.10868247399406e-07,0.751477957827961,4.16785195525479e-16
"ENSG00000013523","blue",-0.517541805641903,6.39220280127392e-07,0.751471147053865,4.17181051830422e-16
"ENSG00000175265","blue",-0.300067497367418,0.00616388381483473,0.751256317515036,4.29855494577335e-16
"ENSG00000050405","blue",-0.464255818747293,1.11614607883838e-05,0.751005200715202,4.45142617812321e-16
"ENSG00000248124","blue",-0.379439601920513,0.000438648486844008,0.750753376044869,4.60999644383628e-16
"ENSG00000177084","blue",-0.538628830167275,1.79056815143859e-07,0.750660164366041,4.67006302360018e-16
"ENSG00000257027","blue",-0.462019254042757,1.245764405181e-05,0.750446052323418,4.81091583134292e-16
"ENSG00000136153","blue",-0.481756793976586,4.59797656523988e-06,0.75007225952952,5.06670841635722e-16
"ENSG00000101842","blue",-0.566826885274132,2.83352703470102e-08,0.74988007785572,5.20328601992737e-16
"ENSG00000115504","blue",-0.456937920801317,1.59443319056738e-05,0.749719556948306,5.32008286954847e-16
"ENSG00000272316","blue",-0.334730913783478,0.00211370743517042,0.749543601814536,5.45101905027814e-16
"ENSG00000168758","blue",-0.547143462524075,1.04460611120575e-07,0.749198360433171,5.71703357070074e-16
"ENSG00000265150","blue",0.479785887260606,5.09339180310684e-06,-0.749197703354759,5.71755162109356e-16
"ENSG00000198648","blue",-0.555016171145177,6.26189700110816e-08,0.748975208826782,5.89560180974822e-16
"ENSG00000165434","blue",-0.476089319101406,6.1605427198175e-06,0.74889183696822,5.96368952427663e-16
"ENSG00000110583","blue",-0.440863079220552,3.39333101156982e-05,0.748845874874255,6.00154976056793e-16
"ENSG00000107745","blue",0.392751135072131,0.000262518897613093,-0.748803361682472,6.03677565486347e-16
"ENSG00000126016","blue",-0.526012573210234,3.87376038902462e-07,0.748607396983779,6.20174805017897e-16
"ENSG00000134248","blue",0.504341366770167,1.3586718427974e-06,-0.748298793774522,6.47040818287793e-16
"ENSG00000187325","blue",-0.369407016035663,0.000636829527514647,0.748229024207545,6.53268723806443e-16
"ENSG00000163082","blue",-0.538491242158212,1.80600881900234e-07,0.747635990718279,7.08595229222353e-16
"ENSG00000160055","blue",0.564669800412069,3.28269146244073e-08,-0.747615949433368,7.10541873279966e-16
"ENSG00000172840","blue",-0.443407968915705,3.01848593089993e-05,0.747011839365088,7.717056622926e-16
"ENSG00000176845","blue",0.382799204638813,0.000386128630491913,-0.746844166479582,7.89564127433019e-16
"ENSG00000264198","blue",-0.658114639304238,1.83593451866612e-11,0.746778599528034,7.96655521453367e-16
"ENSG00000102743","blue",-0.468298136272286,9.13332497120533e-06,0.746610307911559,8.15139818337143e-16
"ENSG00000053702","blue",-0.449913026773168,2.22837126213222e-05,0.746498325704152,8.2766815846138e-16
"ENSG00000205047","blue",-0.423854429105768,7.24747291640855e-05,0.745674545479535,9.25720333487437e-16
"ENSG00000140743","blue",-0.525237160668103,4.05779981658755e-07,0.745629432243622,9.31402147835226e-16
"ENSG00000125744","blue",0.491918902298237,2.6853533071682e-06,-0.745591738698093,9.36175297344724e-16
"ENSG00000138758","blue",-0.440390087574334,3.46760980404553e-05,0.745180698523345,9.8978299631552e-16
"ENSG00000085721","blue",-0.527592781029388,3.52287755026243e-07,0.745158902895149,9.9270682679708e-16
"ENSG00000123353","blue",0.505668514708039,1.26127530065941e-06,-0.744308870665116,1.11347425966243e-15
"ENSG00000198934","blue",-0.598243105630903,2.93335609384641e-09,0.743757161108259,1.19932334137089e-15
"ENSG00000113569","blue",-0.541934845387202,1.45508116328682e-07,0.742412554360573,1.43617279535409e-15
"ENSG00000072071","blue",-0.504756757811122,1.32744942348908e-06,0.742304263554925,1.45709985273539e-15
"ENSG00000168234","blue",-0.486248781417469,3.63282754625951e-06,0.742254751076247,1.46676587461712e-15
"ENSG00000159479","blue",0.420189590972698,8.49034535162914e-05,-0.741844282665089,1.54931894229846e-15
"ENSG00000100403","blue",-0.463769496766505,1.14320655967492e-05,0.741812837464223,1.55582492859575e-15
"ENSG00000109743","blue",0.621865505536357,4.50557635713771e-10,-0.741787362214815,1.56111507163713e-15
"ENSG00000109113","blue",0.583980187607408,8.46225092305351e-09,-0.741672745548829,1.58513177924548e-15
"ENSG00000091157","blue",-0.554105386928243,6.64830762060392e-08,0.741349947515973,1.65470349450938e-15
"ENSG00000196437","blue",-0.308479590101085,0.0048078959266993,0.741290923490063,1.6677396534676e-15
"ENSG00000085563","blue",-0.557635615240153,5.26598464853232e-08,0.740988575778208,1.73608701125249e-15
"ENSG00000086544","blue",0.365820477458831,0.000725528981087105,-0.740761653181605,1.78915263558168e-15
"ENSG00000169084","blue",0.445326439801494,2.76182969441684e-05,-0.740738161974426,1.79473463952919e-15
"ENSG00000186687","blue",-0.424342478400371,7.09533405873046e-05,0.740031984422966,1.97061171783837e-15
"ENSG00000224067","blue",0.63337579296544,1.70641024466483e-10,-0.739946086917069,1.99310740896069e-15
"ENSG00000100908","blue",0.594836763152003,3.79572079666259e-09,-0.739822505664745,2.02590753583411e-15
"ENSG00000185215","blue",0.48188528794765,4.56730350807251e-06,-0.739375893414742,2.14884493256918e-15
"ENSG00000111785","blue",-0.342545367148669,0.00163189476858668,0.73919947383858,2.19936562530437e-15
"ENSG00000166582","blue",-0.423855014307102,7.24728869376387e-05,0.739165428824462,2.20924610319016e-15
"ENSG00000089050","blue",-0.429709186473573,5.60687586550704e-05,0.738949322343739,2.27297074173846e-15
"ENSG00000198286","blue",-0.685582240373104,1.19529417168823e-12,0.738724729742759,2.341076908102e-15
"ENSG00000198477","blue",-0.451919802408475,2.02666874155835e-05,0.738581713328567,2.38546783819927e-15
"ENSG00000130844","blue",-0.547484540342548,1.02197874709215e-07,0.738419137924297,2.43691671306518e-15
"ENSG00000237943","blue",-0.370326358721786,0.000615746176828972,0.738347131298457,2.46004482074058e-15
"ENSG00000108106","blue",0.435355525313726,4.35781579841501e-05,-0.737558798264051,2.72752046124458e-15
"ENSG00000152582","blue",-0.311336401983882,0.00441174245697161,0.737284701072783,2.82693490451285e-15
"ENSG00000261098","blue",-0.333648970489006,0.00218965272947553,0.737263540096979,2.83475371550406e-15
"ENSG00000146232","blue",0.47498795366531,6.51699846811779e-06,-0.736919175560458,2.96496615091941e-15
"ENSG00000198131","blue",-0.432862684812693,4.87338076284411e-05,0.736629734574906,3.07885935827118e-15
"ENSG00000107742","blue",-0.683100837183276,1.548606425457e-12,0.736544489750023,3.11319997403084e-15
"ENSG00000182134","blue",-0.47194753280047,7.60410732299597e-06,0.736514138210632,3.1255160206059e-15
"ENSG00000105619","blue",0.371666332450806,0.000586156100959699,-0.736390371876766,3.17622659715897e-15
"ENSG00000141384","blue",-0.387907190655536,0.000317236951667497,0.736330494492905,3.20104421329786e-15
"ENSG00000135426","blue",-0.579948690402985,1.13125901029573e-08,0.736192365159349,3.25901122439187e-15
"ENSG00000251034","blue",-0.39710101785487,0.000220923656914559,0.736190913536887,3.25962575569836e-15
"ENSG00000177479","blue",-0.385576189412816,0.000347139174927978,0.736081612301466,3.30622012533388e-15
"ENSG00000132823","blue",0.43244612559812,4.9648732800276e-05,-0.735485394467876,3.57192155837772e-15
"ENSG00000103769","blue",0.454755469938789,1.77057919141233e-05,-0.735411113587571,3.60643404090265e-15
"ENSG00000138095","blue",-0.477522743810794,5.72398241610121e-06,0.73496801657208,3.81909066196166e-15
"ENSG00000261609","blue",-0.342532861847304,0.00163257915272267,0.734823404223765,3.89107764342424e-15
"ENSG00000147138","blue",-0.33783089121664,0.00190905340903867,0.734747372762285,3.92944905046619e-15
"ENSG00000131437","blue",-0.340603004642008,0.00174135411482579,0.73459377423074,4.00808409087036e-15
"ENSG00000180376","blue",-0.303679570224535,0.0055449678741912,0.734438756853042,4.08898442060402e-15
"ENSG00000158321","blue",-0.609237120035163,1.25032885507561e-09,0.734253141351566,4.18792767583032e-15
"ENSG00000225241","blue",-0.414701804997703,0.000107247906701071,0.734159334881895,4.23880668827684e-15
"ENSG00000217555","blue",0.610986715842622,1.08836659294777e-09,-0.733180972067927,4.80628632471823e-15
"ENSG00000198169","blue",-0.354519856423876,0.00108363965813225,0.732857759605786,5.00937592951264e-15
"ENSG00000257923","blue",0.33401387184941,0.00216376919059751,-0.73215353681943,5.48095130411407e-15
"ENSG00000180884","blue",-0.556523394213961,5.66891418790058e-08,0.732028923943962,5.56874128459427e-15
"ENSG00000261589","blue",-0.32350535130818,0.00303024777822201,0.731165351915294,6.21550924352314e-15
"ENSG00000177868","blue",0.4885994005459,3.20716126690636e-06,-0.731024829503342,6.32738738829464e-15
"ENSG00000139620","blue",-0.317874081874842,0.00361236341520497,0.730949380964048,6.38825559860024e-15
"ENSG00000101181","blue",0.543791495667669,1.29377851228746e-07,-0.730634912025153,6.64809468225455e-15
"ENSG00000102053","blue",-0.371729497692414,0.000584793846146999,0.730547460887901,6.72214732506572e-15
"ENSG00000176407","blue",0.419011387250758,8.93010815900956e-05,-0.729695474956251,7.48651261722542e-15
"ENSG00000141497","blue",0.453816584781317,1.85181567436069e-05,-0.729570337369188,7.60561565687418e-15
"ENSG00000165138","blue",-0.560402060444536,4.37849861881586e-08,0.728968104733887,8.20484772138516e-15
"ENSG00000112335","blue",0.546014540655694,1.12293971059766e-07,-0.728848189341509,8.3294866273592e-15
"ENSG00000183019","blue",0.582736399327658,9.25902755351463e-09,-0.728767582000229,8.41429369858733e-15
"ENSG00000141232","blue",-0.567455269079826,2.71409908760836e-08,0.727668741250998,9.65683607022055e-15
"ENSG00000257742","blue",-0.276743653551678,0.0118388132385802,0.727402026895692,9.9841298294411e-15
"ENSG00000135127","blue",-0.511904354566936,8.85490554504342e-07,0.727330551980568,1.00736412881789e-14
"ENSG00000166454","blue",-0.514791757778395,7.4991296044622e-07,0.726997108119887,1.05015610925554e-14
"ENSG00000131368","blue",-0.369893412346776,0.00062559428754712,0.7268731113761,1.06651204893187e-14
"ENSG00000267767","blue",-0.478433902061954,5.46176479655517e-06,0.726853241893723,1.06915569741329e-14
"ENSG00000175087","blue",-0.319772667306078,0.00340582081823697,0.726737900768767,1.0846272264323e-14
"ENSG00000114126","blue",-0.422991285100944,7.52397225568655e-05,0.726533293886677,1.11260557350258e-14
"ENSG00000177556","blue",0.475568750670728,6.32668022419693e-06,-0.726299718030694,1.14539644297631e-14
"ENSG00000137502","blue",-0.3826459861714,0.000388392449236672,0.725646886750945,1.24206525557321e-14
"ENSG00000138795","blue",-0.545361204095809,1.17078737345986e-07,0.725373625815873,1.28482420693612e-14
"ENSG00000168071","blue",0.302708999143915,0.00570561724532186,-0.725302940463924,1.29611389048361e-14
"ENSG00000189241","blue",-0.615701121435166,7.45735578223789e-10,0.724973629360085,1.3499842194272e-14
"ENSG00000196810","blue",-0.462574915930466,1.21230704851997e-05,0.72497172219285,1.35030240550906e-14
"ENSG00000226091","blue",0.521264708679571,5.1378031721521e-07,-0.724923698932939,1.35833834911933e-14
"ENSG00000131127","blue",-0.269401127387139,0.01438459300999,0.724851985704131,1.37042437697395e-14
"ENSG00000168961","blue",0.50013577383295,1.7162929082938e-06,-0.724675305637016,1.40064498894284e-14
"ENSG00000049860","blue",0.557222874917594,5.41222489139236e-08,-0.724520188351058,1.42770642743614e-14
"ENSG00000164024","blue",-0.371392067511963,0.000592104716850429,0.724507915909507,1.42986884860538e-14
"ENSG00000154743","blue",-0.378171860925749,0.000460110962261355,0.724145608107174,1.49515044642508e-14
"ENSG00000165832","blue",-0.316251511048998,0.00379765916356264,0.723775623276862,1.5647782394881e-14
"ENSG00000173114","blue",-0.521102561676887,5.18720156282473e-07,0.723282456598871,1.66246551215445e-14
"ENSG00000139116","blue",-0.415725726252324,0.000102704629643371,0.723083858262486,1.70344318164725e-14
"ENSG00000105767","blue",0.436379520383033,4.1611268019648e-05,-0.722742225693324,1.77622348133338e-14
"ENSG00000170873","blue",-0.523607719347685,4.47184839904236e-07,0.722693069960743,1.78693915885685e-14
"ENSG00000118965","blue",-0.407467736364312,0.000145041997033531,0.722606795295897,1.80589748484246e-14
"ENSG00000197312","blue",-0.361837022469648,0.000837133707323884,0.722326725430794,1.86878749045697e-14
"ENSG00000234616","blue",-0.275567367652979,0.0122181788796344,0.722315154300864,1.87143072078065e-14
"ENSG00000262312","blue",-0.440632148067829,3.42940934772653e-05,0.722195868241939,1.89889064552619e-14
"ENSG00000100346","blue",-0.593711507666013,4.1303185602274e-09,0.72172257511897,2.01172336564224e-14
"ENSG00000160613","blue",-0.43858397079958,3.76540339608553e-05,0.72149480139579,2.06830282618247e-14
"ENSG00000256223","blue",-0.384896687289017,0.00035633047800694,0.721454054413825,2.07858498109341e-14
"ENSG00000198081","blue",-0.313766648152631,0.00409787304153236,0.721196237258997,2.14479485948528e-14
"ENSG00000163131","blue",0.629209127411004,2.43631318371882e-10,-0.721110807218729,2.16717930936844e-14
"ENSG00000261799","blue",-0.491021793142956,2.8178830207184e-06,0.721064761474432,2.17933752048144e-14
"ENSG00000138621","blue",0.379801375786627,0.00043269414390578,-0.721038611972329,2.18627145879514e-14
"ENSG00000150768","blue",-0.461667802726344,1.26737000118756e-05,0.721003938909403,2.19549836348764e-14
"ENSG00000196405","blue",-0.530321372389672,2.9867627055528e-07,0.72075570595307,2.26266155088781e-14
"ENSG00000186532","blue",-0.510242580595166,9.7369177162858e-07,0.720360209645494,2.37378063469953e-14
"ENSG00000168806","blue",-0.497093510116599,2.02843159918541e-06,0.719974061524161,2.48733985698025e-14
"ENSG00000135423","blue",-0.424323279687348,7.10126241271856e-05,0.719932746784603,2.49979548236367e-14
"ENSG00000105612","blue",0.43618686343844,4.19748941728841e-05,-0.719736558775085,2.55976808411591e-14
"ENSG00000117597","blue",-0.549362461764366,9.05498235531666e-08,0.719264609236074,2.70977568853193e-14
"ENSG00000124074","blue",0.338779945214179,0.00185006980814172,-0.719029401452766,2.78766601088769e-14
"ENSG00000141424","blue",-0.557961589474188,5.15314964182814e-08,0.719009835909944,2.7942416248698e-14
"ENSG00000138378","blue",-0.381231671180727,0.000409870980873325,0.718815335934413,2.86042803398471e-14
"ENSG00000170629","blue",-0.296555475512531,0.00682338453896223,0.718651265335447,2.91743271427316e-14
"ENSG00000130684","blue",-0.296692997337135,0.00679643448820285,0.718641949000509,2.92070223399064e-14
"ENSG00000162804","blue",-0.432025497642055,5.05887798044586e-05,0.71802671321525,3.14461536993972e-14
"ENSG00000170266","blue",0.283926894996438,0.00973704581977119,-0.71787085192587,3.20391626792013e-14
"ENSG00000257433","blue",0.604427707281226,1.82291122210379e-09,-0.717735281910484,3.2563724531084e-14
"ENSG00000163629","blue",-0.499026094215616,1.82449317175343e-06,0.717664683327329,3.28401610985634e-14
"ENSG00000111605","blue",-0.328690915814021,0.00257000596977099,0.717344236931433,3.41236035243766e-14
"ENSG00000135960","blue",-0.428148388545207,6.00670633030425e-05,0.71713473224826,3.49887056564292e-14
"ENSG00000251414","blue",-0.323268253644195,0.00305295265683193,0.717006976174,3.55265833519286e-14
"ENSG00000126217","blue",-0.527381927476977,3.56789310642142e-07,0.716923806886595,3.58810168598486e-14
"ENSG00000166341","blue",-0.45561929384547,1.69879063368815e-05,0.716404538798397,3.8172244312798e-14
"ENSG00000167555","blue",-0.429058793472961,5.77038326090921e-05,0.716214457434067,3.90457211706244e-14
"ENSG00000198700","blue",-0.460080556273562,1.36938761688406e-05,0.715920106167127,4.04364868160928e-14
"ENSG00000131981","blue",0.372067548703618,0.000577552278742148,-0.715662570751508,4.16923706096277e-14
"ENSG00000204934","blue",-0.41435963970582,0.00010880713648587,0.715644018589517,4.17842787465356e-14
"ENSG00000121064","blue",0.442843553078668,3.09812532023784e-05,-0.715437708381796,4.28196010259358e-14
"ENSG00000238121","blue",-0.464798168696587,1.08667597693522e-05,0.715377484528614,4.31264551406489e-14
"ENSG00000198105","blue",-0.411043461470474,0.000125043945166065,0.715110716327837,4.45113795562289e-14
"ENSG00000151240","blue",-0.491901433494911,2.68787699143312e-06,0.715055312840428,4.48043350810587e-14
"ENSG00000227051","blue",-0.559157424166731,4.75857974049765e-08,0.714854618449119,4.58811822578628e-14
"ENSG00000130827","blue",-0.478841319888796,5.34820334482133e-06,0.714601666887632,4.72739983109203e-14
"ENSG00000219200","blue",0.419905061577329,8.59466755371045e-05,-0.714227808374465,4.94074477822426e-14
"ENSG00000241014","blue",-0.359065258778503,0.00092377472009644,0.714166956469427,4.97633716305481e-14
"ENSG00000138193","blue",-0.432274744861779,5.00297677223689e-05,0.714110268995998,5.00971603892175e-14
"ENSG00000104689","blue",-0.407870746716499,0.000142648795028014,0.713538191971283,5.35887422572473e-14
"ENSG00000269086","blue",-0.253164923463515,0.0217427234388049,0.713523574500689,5.36809612260047e-14
"ENSG00000139410","blue",0.470333730724395,8.24806482640777e-06,-0.713026939527517,5.69066359791019e-14
"ENSG00000105576","blue",-0.496140462698602,2.13673520067528e-06,0.712969234605154,5.72933292630494e-14
"ENSG00000099377","blue",0.522893438041183,4.66567980802688e-07,-0.712876251386025,5.79217643182551e-14
"ENSG00000112394","blue",-0.434819984750109,4.4640947106084e-05,0.712440213828898,6.0958473388591e-14
"ENSG00000271605","blue",0.580668890301659,1.07439679244352e-08,-0.712360650018217,6.15288919740819e-14
"ENSG00000146007","blue",0.382464457212914,0.000391090301986002,-0.712190935704755,6.27628699395198e-14
"ENSG00000198089","blue",-0.591330165377276,4.93361357542371e-09,0.712111811413389,6.33462957233541e-14
"ENSG00000163785","blue",-0.286732630622649,0.00900937629433398,0.711346700875952,6.92642432690741e-14
"ENSG00000164300","blue",-0.481360243517052,4.69386280238564e-06,0.711289348726527,6.97286982880645e-14
"ENSG00000246922","blue",-0.36572263157921,0.000728099365259153,0.711242373321635,7.01113540265009e-14
"ENSG00000064703","blue",-0.461728654540872,1.26360418396584e-05,0.711032526971546,7.18455905692885e-14
"ENSG00000174306","blue",-0.508805205513515,1.05661097149096e-06,0.710786229009436,7.39338353883427e-14
"ENSG00000065183","blue",-0.534031401976593,2.3806729693754e-07,0.709890974940508,8.2028237227051e-14
"ENSG00000070404","blue",0.505116585179779,1.30095170013547e-06,-0.709845002164522,8.24661625929809e-14
"ENSG00000165821","blue",-0.572251530636148,1.94799743916054e-08,0.709788959330897,8.30030607386211e-14
"ENSG00000086712","blue",-0.292660627088887,0.00762681381119278,0.709646621150391,8.43818659388276e-14
"ENSG00000157212","blue",-0.472849141852489,7.26518167736075e-06,0.709515407213357,8.56724447864143e-14
"ENSG00000179010","blue",0.354343337440038,0.00109032608657228,-0.709387181085616,8.69520010615735e-14
"ENSG00000171827","blue",-0.391617698424193,0.00027448156355246,0.708571148491456,9.55372296492214e-14
"ENSG00000206190","blue",-0.481917098605846,4.55973966748533e-06,0.708471897441149,9.66355171227268e-14
"ENSG00000155592","blue",-0.343914894562099,0.00155849270371291,0.708450940664177,9.68689702797489e-14
"ENSG00000112877","blue",-0.478062137462699,5.56736055298287e-06,0.708375461194822,9.77143041680985e-14
"ENSG00000048991","blue",-0.512683541983687,8.46784393084697e-07,0.708374766081945,9.77221220335319e-14
"ENSG00000122085","blue",-0.356993680957461,0.000993766499293261,0.708273793697413,9.88641738501759e-14
